component_id,component_type,equipment_age_years,ambient_temperature,humidity,temperature,vibration,voltage,current,pressure,rpm,duty_cycle,running_hours,machine_load,maintenance_history,failures
C09184,Motor,3.3,38.7,75,74.1,0.39,229.9,5.6,95.9,2272,65,1785,77,6,0
C09185,Pump,0.9,30.4,87,70.4,0.82,219.4,9.5,123.8,2271,73,2278,54,6,0
C09186,Pump,2.1,27.6,51,60.7,0.35,237.4,12,94.2,2894,78,481,80,9,0
C09187,Motor,0.9,36.4,43,89.1,0.4,230,3.1,111.9,2961,59,3322,100,2,0
C09188,Pump,2.3,26.6,79,57.8,0.91,233.5,10.7,83.8,2464,72,2176,73,4,0
C09189,Pump,7.9,22.6,84,71.3,0.97,226.5,8.7,85.1,2470,64,2748,53,8,0
C09190,Pump,9.6,40.4,72,89.1,0.84,230.7,16.6,135.7,2568,64,2286,75,0,1
C09191,Motor,9.3,35.5,70,53.1,0.76,231.2,13.4,104.1,1588,73,50,75,2,0
C09192,Motor,2.3,32.9,86,54.2,0.46,236,7.6,79.1,2332,48,4001,81,6,0
C09193,Pump,4.4,32.4,87,62.7,0.61,226.4,7.6,103.1,2019,85,906,72,8,1
C09194,Pump,7.4,40.2,90,73.9,0.58,230,8.9,118,2394,72,2879,75,6,0
C09195,Motor,2.9,35.9,85,82.2,0.83,233.9,9.8,125.2,2634,89,2365,52,4,1
C09196,Horn,4.4,38.5,72,84.6,0.63,236,11.8,106.2,2306,67,2576,87,7,0
C09197,Horn,2.4,30.5,58,88.6,0.29,232.2,11.4,101.1,2049,61,3492,59,2,0
C09198,Pump,7.3,25.3,69,75.3,0.42,231.3,9.3,110.6,2607,87,3991,53,10,0
C09199,Horn,6.2,38.4,60,57.7,0.55,233.6,9.8,147.1,2725,84,3399,45,0,0
C09200,Pump,6.2,22.9,86,68.3,0.69,226.9,11.6,113.3,2736,80,3360,71,2,0
C09201,Motor,6.1,24.7,60,99.2,0.46,222.9,10.8,78.2,2774,66,2330,100,10,0
C09202,Horn,8.4,29.9,81,55.9,0.51,229,7.5,122.3,2879,89,1434,65,8,0
C09203,Motor,3.5,25,66,73.5,1.01,222.7,10.4,121,2620,76,3499,85,10,0
C09204,Horn,8.7,36.8,69,67.1,1.01,238.3,5.6,105.3,2405,59,889,70,5,0
C09205,Horn,2.5,39.9,35,85.4,0.55,226.6,5.4,107.5,2522,96,273,35,9,0
C09206,Horn,7.2,24.2,66,63,0.58,249.1,10.1,119.6,2127,75,3435,83,6,0
C09207,Motor,2.9,40.4,64,64.7,0.44,235.3,8.1,94.1,3121,69,1832,95,8,0
C09208,Pump,4.3,35.8,86,61.5,0.81,232,15.1,93.5,2167,67,889,85,2,1
C09209,Pump,1.9,38,37,72.7,0.36,234.1,13,107.8,2286,52,1694,100,9,0
C09210,Pump,9.9,29.9,76,82.1,0.28,231.8,11.4,120.4,2931,75,2020,33,1,0
C09211,Pump,5.9,34.3,60,59.1,0.7,236.5,8.8,106.8,3179,86,4780,70,0,0
C09212,Motor,1.2,27.3,35,79.7,0.62,231.2,7.4,109.1,2764,70,3280,67,10,0
C09213,Motor,7.9,23.3,58,91.5,0.59,242.1,9.9,131.6,2612,61,2229,63,8,0
C09214,Motor,1.2,41.4,42,57.1,0.46,244.9,11,94.2,2379,73,1775,62,3,0
C09215,Horn,1.6,38.3,38,72.8,0.2,236.8,9.6,117.1,2235,66,2322,78,10,0
C09216,Motor,5.3,35,45,75.9,0.1,247.8,11.6,93.9,1865,84,4450,75,1,0
C09217,Pump,6.8,22.4,55,77.3,0.46,230.3,12.7,132.4,2518,60,50,85,1,0
C09218,Horn,6.5,26.2,67,56.8,0.42,227.1,9.6,89.5,2198,50,4042,52,8,0
C09219,Motor,7.1,41.9,82,70.5,0.34,237.2,16.3,100.4,3076,87,232,52,7,0
C09220,Pump,3.4,24.1,36,82.3,0.61,237.6,14.1,86.7,2639,81,5120,57,5,0
C09221,Pump,9,31.3,89,58.6,0.5,234.7,12.9,92.5,3047,89,3843,75,9,1
C09222,Motor,3.2,24.3,44,74.2,0.64,235.8,10.5,104.3,2754,64,3387,80,4,0
C09223,Pump,7.6,24.3,72,85.6,0.53,232,10,121.4,2565,81,3205,77,2,0
C09224,Motor,3.2,23.7,87,46.8,0.62,240,6.8,113.5,2791,76,1283,60,8,0
C09225,Motor,3.1,28.6,86,75.7,0.36,233.4,5.8,97.3,1758,74,1171,83,5,0
C09226,Pump,8.9,30.7,52,68.8,0.39,213,7.8,134.3,2467,60,1296,83,2,0
C09227,Motor,6.1,38.5,83,79.2,0.29,227.7,8.2,105.2,3520,84,3212,67,0,0
C09228,Motor,3.6,26.1,60,63.6,0.82,231.5,12.3,106,2246,67,50,69,9,0
C09229,Motor,8.4,23.3,79,73.4,0.68,231.3,8.7,98.1,1791,67,3543,76,10,1
C09230,Pump,4.3,23.9,36,72.8,0.37,228.4,8.3,134.8,2237,74,1856,67,1,0
C09231,Horn,8.4,24.7,47,91.4,0.63,228.9,10.2,79.4,2481,76,5084,83,5,1
C09232,Motor,2.9,37.4,44,66.4,0.56,236.3,12,111.2,2958,90,2910,86,0,0
C09233,Motor,8.2,40.6,86,70,0.63,217.8,9.8,103.2,1645,90,1426,81,1,0
C09234,Motor,7.9,36.9,67,56.9,0.85,240.8,6,113.9,2244,66,2801,73,2,0
C09235,Pump,1.4,38.6,81,80.3,0.64,234.6,12.8,86.3,1428,62,5623,75,7,0
C09236,Horn,1.7,25.2,55,63.8,0.1,238.7,10.3,123,2057,100,1514,65,2,0
C09237,Motor,6,39.1,77,61,0.68,224,11.3,144.1,2510,75,50,96,4,0
C09238,Pump,9,28.6,36,80.8,0.1,234.3,8.8,82,2877,87,1788,81,1,0
C09239,Horn,1.1,28.1,73,66.8,0.44,235.4,11.7,83.7,2006,82,2750,75,3,0
C09240,Horn,8.1,34.2,80,65.1,0.17,231.8,6.2,71.3,2675,77,2290,85,1,0
C09241,Pump,5.2,33.3,36,46.3,0.43,237.2,8,104.8,1827,82,2310,68,7,0
C09242,Pump,6.1,37.3,47,77,0.52,226.8,11.2,116,2958,81,991,52,3,0
C09243,Motor,7.8,23.6,56,63.6,0.28,239.1,6.2,87,1213,87,1734,71,4,0
C09244,Pump,6.7,35.3,62,63.9,0.48,225.1,8.9,85,2686,51,2038,48,0,0
C09245,Motor,2.2,41.9,58,90.9,0.49,229,12.6,102,2012,89,441,72,0,0
C09246,Motor,7.9,37.8,73,87.9,0.94,226.2,7.4,108,2388,65,3986,53,4,0
C09247,Motor,9.1,24.7,66,82.6,0.55,228.5,9.1,101.6,2670,79,3716,84,6,0
C09248,Pump,4,22.9,90,71.8,0.53,231,12.4,96.3,2369,85,2509,72,5,0
C09249,Horn,1.4,38.4,88,59.3,0.51,219.2,12.5,86,2225,79,305,45,7,0
C09250,Horn,9.6,25,46,67.6,0.56,231,9.6,108.8,1827,75,3268,70,8,1
C09251,Pump,1.6,27.6,68,85.2,0.51,227.3,10.4,118.2,1922,68,152,52,4,0
C09252,Pump,5.3,23.7,87,50.8,0.64,236.1,13.9,139.4,2522,69,192,64,2,1
C09253,Horn,8.3,33.2,68,55.3,0.84,233.4,10.1,102.8,1504,54,1970,59,2,0
C09254,Motor,1.4,24.5,46,83.1,0.79,225.4,11.1,87.1,2099,75,1517,68,8,0
C09255,Motor,5.9,32.2,65,67.4,0.52,224.6,13.8,96.8,1763,66,4033,53,0,0
C09256,Pump,1.7,34.4,60,85.8,0.65,234,11.5,98.6,2135,54,2214,76,2,0
C09257,Motor,2.2,30,83,69.2,0.21,232,12.8,97.4,1311,85,320,67,6,0
C09258,Horn,5.3,34.5,52,75,0.48,220.2,12.3,101.6,2055,83,3068,50,7,0
C09259,Motor,9,39.9,83,83.5,0.62,233.3,10.7,130.5,3557,81,3041,68,10,1
C09260,Horn,6.6,24.5,35,82.1,0.57,230.4,8.4,108.8,3164,79,2752,80,10,1
C09261,Motor,6.2,26.7,87,82.8,0.1,240.5,7.5,123.2,1695,53,2250,66,9,1
C09262,Pump,1,40.3,77,65.6,0.47,216.8,9.8,130.1,1824,74,5073,72,0,0
C09263,Horn,1.1,39.7,44,63.8,0.28,234.1,8.2,91,2214,76,1301,88,7,0
C09264,Pump,4.1,36.8,87,72.4,0.48,224.6,10.5,107.3,2188,68,1437,45,0,0
C09265,Horn,9,30.6,41,71.8,0.7,237.7,6.7,92.8,2540,69,4217,49,1,0
C09266,Horn,1.5,30.3,71,78.9,0.71,231.5,10.7,103.4,3067,72,2660,92,2,0
C09267,Motor,8.1,35,76,73,0.25,226.9,6.3,101.3,3002,94,1457,64,8,1
C09268,Horn,9.2,38.8,85,74.8,0.99,236,10.2,129.1,2718,100,3263,81,6,1
C09269,Horn,9.4,31.6,55,53.7,0.39,230.9,10,110.3,2938,70,4414,67,9,0
C09270,Motor,2.2,30.8,62,72.6,0.71,224.8,10.9,106.3,3320,47,1124,66,3,0
C09271,Horn,6.7,39.1,68,52.5,0.57,237.2,6.8,83,2397,46,236,80,2,0
C09272,Pump,6.6,39.2,36,77.4,0.47,237.4,11.7,109,2698,84,1407,95,3,0
C09273,Horn,5.4,38.6,45,84,0.35,230.8,11,106.9,1880,61,634,69,3,0
C09274,Motor,7.5,26.1,38,72.1,0.58,232.5,12.9,116.6,2698,89,1142,100,9,0
C09275,Horn,7.8,39.1,85,73.9,0.26,239.1,10.8,102.9,2728,68,1883,76,2,0
C09276,Pump,1.6,30.3,52,68.3,0.51,226.5,13.7,99.9,2347,100,5295,90,1,0
C09277,Motor,9.5,29.9,64,61.1,0.56,236.6,10.1,99.7,2333,96,2922,71,1,0
C09278,Pump,2.8,23.2,79,57.8,0.8,227.9,4.1,98.3,1783,68,2267,89,10,0
C09279,Motor,7.2,32.7,84,77.4,0.8,243,4.3,82.1,3297,72,1472,68,5,0
C09280,Motor,4.6,41.1,52,68.8,0.76,223.4,10.8,79.1,2539,97,1316,48,1,0
C09281,Pump,6.9,31.4,35,75.9,0.39,232.7,10.1,83.7,2613,83,4348,88,9,0
C09282,Motor,0.9,24.3,53,84.1,0.67,236.8,8.8,109.2,2677,88,2340,71,3,0
C09283,Pump,3.9,35.1,61,78.5,0.51,230,14.2,128.8,2726,73,2119,68,3,0
C09284,Motor,1.4,34.7,74,75.6,0.63,234.4,12.4,90,2826,87,3128,78,5,0
C09285,Motor,4,29.8,62,85,0.21,246.5,8.5,84.7,2585,58,3216,69,5,0
C09286,Motor,3.8,33.8,36,67.2,0.49,229.1,5.7,119.3,2761,86,2240,55,3,0
C09287,Pump,7.7,33.2,87,66.1,0.71,224.5,12.2,97.5,3111,69,2530,83,10,0
C09288,Motor,8.5,40.8,60,76.8,0.98,228.2,6.5,84.2,3206,53,3576,100,2,1
C09289,Pump,3.9,36.1,70,80.7,1.03,231.8,7.4,103.4,3056,82,2204,68,1,0
C09290,Motor,2.9,38.2,48,60.6,0.69,237.2,5.6,100,2592,79,2123,54,3,0
C09291,Motor,9.6,40.9,39,67.5,0.31,230.4,11.7,125.1,2491,91,2434,49,5,0
C09292,Motor,7.9,24.8,42,65.4,0.68,214.7,9.6,98.5,2537,66,1493,52,7,0
C09293,Pump,2.2,23.7,52,51.2,0.53,227.3,11.4,105.8,2537,61,3664,73,2,0
C09294,Horn,0.5,41.6,65,77.5,0.69,226.8,13.9,116.4,2464,55,3063,54,1,0
C09295,Horn,3.7,22.3,84,86.5,0.48,249.6,12.3,114.7,1707,63,3781,68,9,1
C09296,Motor,2.7,38.2,82,65.9,0.44,231.5,9.1,87,1172,62,3367,70,7,0
C09297,Horn,3.6,31.2,41,70.6,0.25,227.9,8.1,80.6,1923,81,3603,61,6,0
C09298,Pump,3.1,30.4,41,64,0.41,230.4,10.2,123.2,1522,70,1205,85,9,0
C09299,Pump,1,22.1,54,64.1,0.34,226.1,4.4,131.7,1882,61,2458,63,10,0
C09300,Pump,2.6,37.8,41,73,0.54,238.7,13.7,112.5,1567,75,707,84,6,0
C09301,Horn,7.3,25.4,83,69.5,0.85,224.5,6.4,129.6,2691,85,1568,64,4,1
C09302,Horn,5.6,39.1,36,83.3,0.21,232.7,10,120.8,2195,88,2903,88,8,0
C09303,Pump,7.9,25.9,50,68.8,0.43,232.6,14.3,109.5,1894,62,3143,76,5,0
C09304,Motor,2.4,39,66,64.3,0.75,235.5,10.3,97,1898,64,1216,76,7,0
C09305,Horn,7.6,33.8,67,68.8,0.84,222.8,16,106.1,2121,61,4358,83,5,0
C09306,Motor,2.5,39.4,85,75.5,0.58,226.5,8.1,63.9,2169,76,767,99,5,0
C09307,Horn,5.2,28.4,73,80.1,0.54,245.8,14.5,138,1866,70,3132,58,3,0
C09308,Horn,8.8,39.8,63,66.3,0.58,221.8,7.5,87.5,1678,71,1943,76,9,0
C09309,Motor,2.2,26.8,76,75.8,0.29,228.9,7.8,89.5,2546,81,1284,81,10,0
C09310,Horn,2.8,22.6,77,89.9,0.29,225.5,7.4,112.7,2489,88,3850,84,0,0
C09311,Motor,5.8,34.9,74,67.5,0.48,239.8,10.6,87.1,1908,64,1178,60,6,0
C09312,Motor,1.7,30.8,36,76.8,0.66,238.5,8.7,132.7,2430,74,4106,65,10,0
C09313,Horn,5.2,30,82,62.2,0.67,231.5,9.2,124.1,1923,85,2273,73,9,0
C09314,Pump,9.8,22.2,51,79.7,0.7,247.6,8,138.6,2224,73,1896,58,3,0
C09315,Pump,2.3,31.6,83,50,0.42,239.6,13.6,96.9,2274,97,4284,83,10,1
C09316,Motor,5.5,35.7,54,63.6,0.56,242.9,8.9,126.2,2583,70,2043,87,6,0
C09317,Motor,3.2,39.8,57,59.2,0.47,243.8,5.4,118.3,1653,89,5631,65,10,1
C09318,Motor,0.8,29.8,50,67.4,0.6,233.1,7.2,123.1,2557,78,1366,50,3,0
C09319,Pump,8,30.7,66,67.4,0.24,231.5,5.9,105.1,2895,83,3142,88,4,0
C09320,Horn,7.2,33.5,69,67.4,0.19,232.5,12.6,108,2547,75,3592,51,1,0
C09321,Horn,6.1,27.5,81,64.5,0.51,241.8,8.8,140.1,3076,64,1541,44,7,0
C09322,Pump,3.6,39.3,64,76.1,0.28,218.2,9.1,100.6,2611,76,3059,79,10,0
C09323,Motor,8.9,23.9,64,78.8,0.62,234.3,8.1,146.6,2541,100,2006,71,2,1
C09324,Pump,2.9,37.5,69,73.7,0.52,224.9,13,99.5,2902,64,5115,74,10,0
C09325,Pump,0.9,38.2,80,72.5,0.58,232.4,5.3,115.4,2225,73,3108,78,6,0
C09326,Motor,2.1,39.6,52,80.6,0.81,226.7,8.1,73.7,1712,74,1322,65,10,1
C09327,Motor,3.3,24.3,42,85.3,0.48,233.1,9.1,112.1,2395,86,4022,70,4,0
C09328,Motor,3.3,29.2,44,73.4,0.78,235.9,9.4,100.2,2210,57,5087,60,2,0
C09329,Pump,1.5,40.4,72,76.4,0.49,234,9.7,100.2,2129,73,50,47,9,0
C09330,Pump,1.7,28.5,76,81.8,0.34,235.8,9.4,94.1,2222,78,2051,100,9,0
C09331,Horn,7.2,26.3,56,75.1,0.4,229.5,4.8,82.3,2736,70,1557,92,8,1
C09332,Pump,2.1,31.4,41,90.3,0.55,232.4,7.8,78.6,2702,85,4016,84,4,0
C09333,Pump,8.3,31.9,62,55.5,0.38,229,8.5,132.3,2693,67,3244,65,4,0
C09334,Horn,6.9,25.6,61,64.9,0.21,242.7,7.7,124.9,2592,75,4522,81,6,0
C09335,Horn,9.5,36.6,57,74.6,0.19,237.9,9.1,85,2991,72,299,75,10,0
C09336,Pump,2,26.9,42,88.2,0.37,235.2,6.7,90.9,2873,68,2943,72,2,0
C09337,Motor,1.7,37.9,89,66.6,0.66,227.4,14.5,99.6,2282,75,3265,71,10,1
C09338,Motor,7.4,30,50,68.6,0.42,223.4,12.5,100,2349,75,1253,70,0,0
C09339,Pump,7.3,34,75,56,0.73,236.4,7,104.5,2714,79,2229,61,7,0
C09340,Motor,7.1,23.3,45,71.2,0.85,229.6,6.7,114.1,2703,79,345,83,3,0
C09341,Motor,1.8,38.1,65,77.9,0.8,231.8,18.2,116.9,2220,80,1747,69,8,0
C09342,Pump,6,23.3,74,61.9,0.88,241.2,11.5,132.6,2638,64,3121,86,2,1
C09343,Motor,2.4,36.1,36,56.8,0.59,220.8,10.8,120,2442,80,3781,97,3,0
C09344,Pump,8.2,22.6,90,68.2,0.5,236.6,10.2,78,2187,73,3053,87,8,0
C09345,Motor,8.4,40.3,41,72.1,0.63,239.8,12.2,136.4,2964,79,3825,67,8,1
C09346,Motor,1.3,26.2,67,67.6,0.69,232.1,11.2,134,2501,87,2229,65,7,0
C09347,Pump,3.1,29,67,59.2,0.28,235.8,7.1,84.8,2136,65,3406,72,2,0
C09348,Horn,0.8,35.4,42,70.6,0.65,232.8,8.2,86.5,3328,84,1594,69,2,0
C09349,Motor,6.9,38.5,43,56.3,0.72,243,8.2,119.3,3431,82,3947,97,3,0
C09350,Motor,1.1,42,85,56.1,0.48,232.7,5.8,88.3,2775,72,3027,87,6,0
C09351,Horn,8.5,35.6,45,46,0.45,228.4,4.8,84.4,1381,79,2940,50,6,0
C09352,Horn,3.7,38.4,50,72.4,0.56,226.6,10.1,99.8,1832,64,2184,75,0,0
C09353,Motor,3.1,37.2,82,55.9,0.32,245,10.1,104.7,2799,99,1811,88,0,0
C09354,Horn,9.8,40.3,71,66.4,0.26,240.1,11.2,98.6,2383,61,4386,76,6,0
C09355,Horn,4.4,32.1,50,69,0.45,237.7,5.3,108.9,2201,54,965,71,9,0
C09356,Pump,2.7,28.9,37,82.1,0.7,238.9,11.8,107.3,2655,76,2922,87,6,0
C09357,Horn,4,28.1,67,68.4,0.44,227.2,10.1,125.1,2498,58,1496,63,8,0
C09358,Horn,8,22.6,46,74.1,0.63,236.3,10.1,97.1,2239,70,3579,66,5,0
C09359,Motor,3.3,39.7,67,66.2,0.41,233.9,8.5,106,2347,72,2249,65,1,0
C09360,Pump,3.5,23,53,65.4,0.71,240.4,11.4,120,3006,72,3267,54,5,0
C09361,Pump,3.2,23.2,59,53.2,0.31,232.9,9.7,113.5,2179,80,4123,80,3,0
C09362,Pump,2.3,33.1,66,68.9,0.68,232.5,13,86.2,2764,69,3156,77,1,0
C09363,Horn,3.2,40.8,74,73.8,0.1,234.1,5.1,104.9,2976,87,4002,50,7,0
C09364,Pump,5.6,31.9,83,71.7,0.72,228.1,11.8,83.8,2490,81,2984,33,2,0
C09365,Motor,1.6,34.2,39,66.4,0.82,232.1,6.6,125.7,2710,86,718,72,5,0
C09366,Pump,1.9,34.9,63,80.4,0.1,225.8,12.5,102.6,1315,70,3294,53,6,0
C09367,Motor,4.8,37.4,83,58.8,0.49,235.2,10.8,136.8,1883,99,3448,62,6,1
C09368,Horn,2.3,37.6,52,74.4,0.54,229.3,10.9,67.9,2533,64,3674,66,6,0
C09369,Pump,3.8,23,37,67.2,0.37,227.4,7.9,80.4,2209,67,2721,89,3,0
C09370,Pump,2.1,29.1,84,53.9,0.17,227.1,11,116.6,3138,58,2355,73,8,0
C09371,Motor,3.1,38.9,74,79.4,0.26,229.3,7.1,99.3,2592,71,2456,64,6,0
C09372,Horn,1.4,33.4,86,86.1,0.46,237.5,7.7,109.4,2146,81,2721,69,5,0
C09373,Pump,7.4,23.6,56,63.4,0.85,225.8,6.2,127.7,2840,60,869,66,6,1
C09374,Pump,1.5,22.9,75,80.8,0.82,240.6,9.2,96.6,3118,86,3695,84,0,0
C09375,Pump,5.1,25.1,61,73.1,0.58,230.3,9.8,111.7,2108,70,1452,68,5,0
C09376,Pump,8.6,25.9,77,68.9,0.56,223.3,4,97.7,3205,87,1872,83,2,0
C09377,Horn,3.7,30.8,54,68.1,0.51,235.5,16,103.7,3095,72,50,78,5,0
C09378,Pump,4.1,31.5,69,77.6,0.28,235,6.7,112.1,3002,93,3585,89,10,0
C09379,Horn,6.7,40.1,66,67.3,0.53,232.8,15.1,59.8,2345,94,5455,78,6,0
C09380,Horn,5.9,25.3,57,75.6,0.28,228.8,10,99.7,2132,80,798,79,5,0
C09381,Pump,8,38.8,52,63.5,0.62,232.8,8.4,100.6,2624,55,2724,74,2,0
C09382,Motor,6.1,25,53,71.5,0.9,224.7,16.7,95.1,2509,92,5466,65,7,1
C09383,Motor,6.3,28.4,90,54.5,0.56,238.8,13,95.5,1651,73,3991,77,3,0
C09384,Motor,6.6,26.2,80,81.2,0.98,218.6,10.6,98.3,2690,86,2180,41,5,0
C09385,Motor,6.9,29.2,69,68.2,0.55,227.9,5.2,78.5,2248,100,3217,56,2,0
C09386,Motor,1.5,27.4,69,59.4,0.28,227.5,13.6,86,2407,65,3627,80,7,0
C09387,Pump,2.3,36.9,89,70.1,0.2,233.6,8.7,97.1,2596,63,50,63,9,1
C09388,Motor,0.6,37.2,90,84.8,0.98,228.5,12.6,109.7,2386,100,3614,61,7,1
C09389,Pump,0.6,25.7,40,74.7,0.65,229.3,11,145.3,1897,66,4523,78,5,0
C09390,Pump,9.1,33.6,73,87.8,0.67,227.6,12.3,96,2272,72,4834,79,4,1
C09391,Horn,1.6,39.5,73,88.1,0.41,235.8,14.3,108,3104,61,1906,49,5,0
C09392,Horn,8.3,36.4,47,75.1,0.14,229.4,5.3,110.5,2464,68,1985,67,0,0
C09393,Motor,3.9,30.8,72,78.9,0.84,240.8,6.6,100.5,3436,69,242,54,4,0
C09394,Motor,2.5,34.1,64,72.7,0.52,236.3,12.5,98.7,2938,74,2315,68,8,0
C09395,Pump,7.3,26.9,39,88.4,0.57,228,9.7,123.7,2485,63,50,81,5,0
C09396,Pump,7.9,36.4,48,70.8,0.19,235.2,10.2,79.9,2381,100,2099,73,5,0
C09397,Pump,4.5,37,84,89,0.64,223.9,14.1,98,1971,77,585,59,2,1
C09398,Horn,6.6,23.8,60,84,0.5,233.9,8.3,89.1,2859,61,1648,73,6,0
C09399,Pump,5.7,22.8,46,86.5,0.54,224.6,6.8,99.6,2721,91,3973,64,9,1
C09400,Horn,4.3,35.6,88,63.5,0.36,229.4,7.9,112.8,2193,68,4205,45,2,0
C09401,Horn,7.9,31.7,43,77.8,0.42,235.7,12.6,80.5,2568,82,3916,64,3,0
C09402,Motor,7.4,27.7,44,85.2,0.75,223.8,10.1,86.9,2845,76,1736,56,5,0
C09403,Motor,8.7,26.4,49,77.2,0.6,241.6,7.2,88.1,2375,51,2190,55,10,0
C09404,Horn,9.3,27.1,41,61.5,0.59,231,8.5,73.7,2115,68,2455,59,3,0
C09405,Horn,4.1,26.8,88,73.5,0.97,241.5,10.4,105.1,2452,81,2636,67,0,0
C09406,Pump,6.6,40.4,65,70,0.84,235.6,8,103.4,2832,78,1426,65,0,0
C09407,Horn,9.8,27.1,80,63.2,0.39,238.6,15.9,99.8,1875,75,3222,59,5,0
C09408,Horn,1.6,35.7,86,70.2,0.64,225,9.3,105,3077,70,864,80,8,0
C09409,Pump,1.6,27.9,48,83.2,0.66,239.4,7.5,114,1542,80,2140,79,3,0
C09410,Horn,3.8,25.3,77,72.1,0.69,229.9,18.2,56.2,1748,78,3603,94,6,0
C09411,Pump,5.5,36.3,56,75.1,0.42,231.7,10.9,87.6,2102,100,3087,82,2,0
C09412,Motor,9.5,33.2,73,59.2,0.49,225,10.5,93.3,2824,72,481,71,9,0
C09413,Horn,2.8,35.6,74,76.6,0.37,234.8,6.8,72.8,2802,81,1926,68,2,0
C09414,Pump,7.8,35.9,83,88.1,0.61,233.2,5.2,95.9,1773,84,50,64,5,0
C09415,Pump,5.4,32.9,70,79.4,0.39,220.4,4.5,121.7,3102,63,2810,49,0,0
C09416,Horn,5,28.5,90,59.5,0.74,228.5,10.9,82.4,2353,84,4919,67,9,0
C09417,Horn,2,37.8,65,80.7,0.56,230.7,8.9,107,1950,71,2491,80,4,0
C09418,Motor,3.7,33.7,65,74,0.85,234.4,9.6,86.8,2071,92,3707,78,4,0
C09419,Horn,1.7,36.8,35,80,0.77,230.2,11,72.3,2928,73,2191,83,9,0
C09420,Motor,2.6,39,88,83.5,0.42,221.7,7.7,112.4,3184,79,1756,79,8,0
C09421,Motor,7.5,26.2,56,66.9,0.68,241.3,7.8,107.8,2937,72,3125,61,9,0
C09422,Motor,3.8,26.9,48,73.9,0.4,231.7,13.2,68.3,2778,70,3786,58,6,0
C09423,Motor,1.3,35.7,51,62.9,0.6,223.6,8.9,62.9,2411,74,3739,82,1,0
C09424,Pump,2.9,23.9,75,62.2,0.6,233.5,13.6,99.1,2338,84,2497,83,10,0
C09425,Horn,7.1,32.7,54,77.1,0.4,231.7,10.6,100.5,3844,96,4696,75,10,1
C09426,Horn,8.5,31.5,74,66.6,0.45,225.2,9.6,75.1,2787,80,1717,47,9,0
C09427,Motor,3.8,37.8,41,70.5,0.69,233.4,12.3,75.2,2304,77,2918,51,10,0
C09428,Pump,3.4,32.6,83,85.4,0.71,218.2,14.7,101.2,2550,63,3021,82,1,1
C09429,Pump,1.2,38.6,86,78.6,0.47,237.9,11.2,101.2,2927,75,1343,75,10,0
C09430,Motor,7.3,22.3,82,68.7,0.61,215.2,19,101,2159,78,2311,49,10,0
C09431,Pump,3.2,38.2,38,77.1,0.78,228.9,8.7,126.9,2830,76,3743,66,6,0
C09432,Pump,5.5,32.8,60,82.8,0.2,212.4,11.2,107.5,2582,89,2341,70,6,0
C09433,Pump,3.8,32.3,71,80.8,0.6,233.9,10.3,92.6,2899,63,4724,55,10,0
C09434,Pump,2.3,23,36,76.9,0.29,232,8.5,124.4,2637,65,2394,78,5,0
C09435,Motor,1.9,32.1,82,69.7,0.45,230.1,7,85,2652,100,3105,76,0,0
C09436,Horn,7,35.8,85,55.4,0.8,240,8,72.2,2272,55,2157,74,2,0
C09437,Pump,8.1,31.1,68,55,0.77,225.5,11.5,124.8,2246,65,1450,68,1,0
C09438,Pump,9.8,33,84,73.7,0.54,232.6,14,75.2,1542,77,730,89,4,0
C09439,Pump,6.4,22.9,86,66.8,0.36,235.8,6.9,117.5,2487,72,2773,61,6,0
C09440,Pump,2.7,28,39,88.9,0.76,219.6,10.6,117.9,2687,73,1799,69,0,0
C09441,Horn,8.7,25.8,45,57.3,0.45,231.6,10.5,96.6,1674,87,4297,70,4,0
C09442,Horn,3.3,25.8,58,62.8,0.29,225.2,4.8,116.4,1976,56,2215,91,7,0
C09443,Motor,5.7,30.7,81,72,0.72,228.4,10.5,119.5,2600,76,2878,78,0,0
C09444,Pump,8.4,22.2,47,75.3,0.42,237.3,13.2,97.8,2973,71,3587,81,4,0
C09445,Pump,1,26.2,89,62.6,0.18,231.2,10.2,103.5,2289,42,777,54,1,0
C09446,Motor,3.9,23.2,68,81.8,1.15,226.7,7.3,102.1,2776,68,405,68,0,0
C09447,Motor,6.8,27.6,86,57.3,0.45,234.2,14.9,98.1,3225,76,3170,86,2,0
C09448,Motor,9.5,22.3,46,59.3,0.46,234.7,14.7,116,2777,83,1839,46,8,0
C09449,Pump,7.4,25.9,76,93.4,0.49,231.5,7.3,119.5,2359,80,2196,97,6,0
C09450,Pump,7.9,26.8,52,77,0.77,227.8,3.5,79.3,2803,88,3083,79,5,0
C09451,Horn,1.4,28.2,86,86.3,0.77,229.6,6.3,112.7,2234,92,2734,59,6,0
C09452,Pump,3,35.8,37,58,0.46,237,7.6,121.9,2508,99,417,62,6,0
C09453,Horn,1.4,32.8,43,83.7,0.41,222.1,12.2,122.2,2282,56,2406,71,8,0
C09454,Motor,6.2,25.8,85,78.5,0.79,241.9,10.7,97.3,2897,63,3814,52,10,0
C09455,Motor,6.5,33,61,83.1,0.23,230.1,10.1,121,2628,78,7035,86,3,0
C09456,Pump,0.7,23.1,55,58,0.63,242.6,8.6,87.3,2085,74,3133,81,6,0
C09457,Motor,9.7,32.2,88,62,0.39,225.7,12,96.8,2486,77,6203,56,3,1
